address,city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"3505 Braeburn Cir","Ann Arbor",MI,42.231012,-83.706303,1,range_interpolation,3505,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2689 Braeburn Cir","Ann Arbor",MI,42.231744,-83.707505,1,range_interpolation,2689,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3401 BRAEBURN CIR","Ann Arbor",MI,42.233779,-83.708792,0.9,range_interpolation,3401,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2891 Braeburn Cir","Ann Arbor",MI,42.233004,-83.709065,1,range_interpolation,2891,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3305 Braeburn Cir","Ann Arbor",MI,42.233158,-83.708821,0.9,range_interpolation,3305,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2505 BRAEBURN CIR","Ann Arbor",MI,42.23097,-83.706601,1,range_interpolation,2505,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2828 Braeburn Cir","Ann Arbor",MI,42.234657,-83.708214,1,range_interpolation,2828,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2900 Braeburn Cir","Ann Arbor",MI,42.232965,-83.708969,1,range_interpolation,2900,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2681 Braeburn Cir","Ann Arbor",MI,42.231689,-83.707466,1,range_interpolation,2681,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3079 Braeburn Cir","Ann Arbor",MI,42.233666,-83.709118,1,range_interpolation,3079,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3272 Braeburn Cir","Ann Arbor",MI,42.234659,-83.708118,1,range_interpolation,3272,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2856 BRAEBURN CIR","Ann Arbor",MI,42.234658,-83.708141,1,range_interpolation,2856,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3145 Braeburn Cir","Ann Arbor",MI,42.233805,-83.709091,1,range_interpolation,3145,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2539 BRAEBURN CIR","Ann Arbor",MI,42.230424,-83.706577,1,range_interpolation,2539,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2749 Arrowwood Trl","Ann Arbor",MI,42.308073,-83.728949,1,range_interpolation,2749,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2719 Arrowwood Trl","Ann Arbor",MI,42.308509,-83.729238,1,range_interpolation,2719,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2323 Arrowwood Trl","Ann Arbor",MI,42.307752,-83.734651,1,range_interpolation,2323,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3060 BRAEBURN CIR","Ann Arbor",MI,42.234811,-83.707965,1,range_interpolation,3060,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3057 BRAEBURN CIR","Ann Arbor",MI,42.233265,-83.708969,1,range_interpolation,3057,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2436 Arrowwood Trl","Ann Arbor",MI,42.308083,-83.732834,1,range_interpolation,2436,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2392 ARROWWOOD TRL","Ann Arbor",MI,42.307732,-83.733447,1,range_interpolation,2392,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2948 Braeburn Cir","Ann Arbor",MI,42.235009,-83.709189,1,range_interpolation,2948,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2819 ARROWWOOD TRL","Ann Arbor",MI,42.307206,-83.729533,1,range_interpolation,2819,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2322 Arrowwood Trl","Ann Arbor",MI,42.307453,-83.734656,1,range_interpolation,2322,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3553 Braeburn Cir","Ann Arbor",MI,42.230587,-83.706284,1,range_interpolation,3553,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2617 ARROWWOOD TRL","Ann Arbor",MI,42.308538,-83.730777,1,range_interpolation,2617,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2771 BRAEBURN CIR","Ann Arbor",MI,42.232175,-83.708166,1,range_interpolation,2771,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3182 BRAEBURN CIR","Ann Arbor",MI,42.234614,-83.708413,1,range_interpolation,3182,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2999 Braeburn Cir","Ann Arbor",MI,42.23445,-83.708973,1,range_interpolation,2999,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3437 BRAEBURN CIR","Ann Arbor",MI,42.234021,-83.708759,0.9,range_interpolation,3437,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3222 Braeburn Cir","Ann Arbor",MI,42.234651,-83.708274,1,range_interpolation,3222,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2347 ARROWWOOD TRL","Ann Arbor",MI,42.30775,-83.734195,1,range_interpolation,2347,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2310 ARROWWOOD TRL","Ann Arbor",MI,42.307455,-83.734804,1,range_interpolation,2310,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2587 BRAEBURN CIR","Ann Arbor",MI,42.231178,-83.707043,1,range_interpolation,2587,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2542 BRAEBURN CIR","Ann Arbor",MI,42.230373,-83.706274,1,range_interpolation,2542,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2751 ARROWWOOD TRL","Ann Arbor",MI,42.308049,-83.728948,1,range_interpolation,2751,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2824 Braeburn Cir","Ann Arbor",MI,42.234656,-83.708224,1,range_interpolation,2824,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2799 Arrowwood Trl","Ann Arbor",MI,42.307414,-83.729257,1,range_interpolation,2799,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3440 Braeburn Cir","Ann Arbor",MI,42.234041,-83.708757,1,range_interpolation,3440,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2609 BRAEBURN CIR","Ann Arbor",MI,42.234387,-83.708665,0.9,range_interpolation,2609,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2658 Arrowwood Trl","Ann Arbor",MI,42.308436,-83.730076,1,range_interpolation,2658,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2329 ARROWWOOD TRL","Ann Arbor",MI,42.307751,-83.734578,1,range_interpolation,2329,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"1340 BROOKFIELD DR","Ann Arbor",MI,42.248433,-83.761639,1,range_interpolation,1340,"Brookfield Dr",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"2809 ARROWWOOD TRL","Ann Arbor",MI,42.307296,-83.729385,1,range_interpolation,2809,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2426 Arrowwood Trl","Ann Arbor",MI,42.307967,-83.733012,1,range_interpolation,2426,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3532 Braeburn Cir","Ann Arbor",MI,42.230773,-83.706292,0.9,range_interpolation,3532,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2684 ARROWWOOD TRL","Ann Arbor",MI,42.308486,-83.729793,1,range_interpolation,2684,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2350 Arrowwood Trl","Ann Arbor",MI,42.307463,-83.734094,1,range_interpolation,2350,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2605 Arrowwood Trl","Ann Arbor",MI,42.308576,-83.730904,1,range_interpolation,2605,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2777 Arrowwood Trl","Ann Arbor",MI,42.307671,-83.729078,1,range_interpolation,2777,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2540 Arrowwood Trl","Ann Arbor",MI,42.308784,-83.731835,1,range_interpolation,2540,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3554 Braeburn Cir","Ann Arbor",MI,42.230578,-83.706283,0.9,range_interpolation,3554,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3497 BRAEBURN CIR","Ann Arbor",MI,42.234417,-83.708674,0.9,range_interpolation,3497,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3364 Braeburn Cir","Ann Arbor",MI,42.233534,-83.708829,1,range_interpolation,3364,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2309 ARROWWOOD TRL","Ann Arbor",MI,42.307755,-83.734823,1,range_interpolation,2309,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2648 ARROWWOOD TRL","Ann Arbor",MI,42.308346,-83.730229,1,range_interpolation,2648,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3535 Braeburn Cir","Ann Arbor",MI,42.230747,-83.706291,1,range_interpolation,3535,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3523 BRAEBURN CIR","Ann Arbor",MI,42.230853,-83.706296,1,range_interpolation,3523,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3526 Braeburn Cir","Ann Arbor",MI,42.230826,-83.706294,0.9,range_interpolation,3526,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2422 ARROWWOOD TRL","Ann Arbor",MI,42.30794,-83.733053,1,range_interpolation,2422,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3354 BRAEBURN CIR","Ann Arbor",MI,42.233466,-83.708836,1,range_interpolation,3354,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3020 BRAEBURN CIR","Ann Arbor",MI,42.234601,-83.708803,1,range_interpolation,3020,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3466 Braeburn Cir","Ann Arbor",MI,42.23421,-83.708711,1,range_interpolation,3466,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2470 ARROWWOOD TRL","Ann Arbor",MI,42.308502,-83.732551,1,range_interpolation,2470,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3470 Braeburn Cir","Ann Arbor",MI,42.234237,-83.708706,1,range_interpolation,3470,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2924 Braeburn Cir","Ann Arbor",MI,42.235533,-83.709041,1,range_interpolation,2924,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3534 Braeburn Cir","Ann Arbor",MI,42.230755,-83.706291,0.9,range_interpolation,3534,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3402 Braeburn Cir","Ann Arbor",MI,42.233785,-83.708791,1,range_interpolation,3402,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2316 ARROWWOOD TRL","Ann Arbor",MI,42.307454,-83.73473,1,range_interpolation,2316,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2334 Arrowwood Trl","Ann Arbor",MI,42.30745,-83.734509,1,range_interpolation,2334,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3127 BRAEBURN CIR","Ann Arbor",MI,42.233265,-83.708969,1,range_interpolation,3127,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2533 BRAEBURN CIR","Ann Arbor",MI,42.23052,-83.706581,1,range_interpolation,2533,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2971 Braeburn Cir","Ann Arbor",MI,42.234072,-83.709055,1,range_interpolation,2971,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3511 BRAEBURN CIR","Ann Arbor",MI,42.230959,-83.7063,1,range_interpolation,3511,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2496 Arrowwood Trl","Ann Arbor",MI,42.308706,-83.732359,1,range_interpolation,2496,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3054 BRAEBURN CIR","Ann Arbor",MI,42.234812,-83.708654,1,range_interpolation,3054,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
